block_id,domain,actual_size,requested_size,template,model,selector,attempt_count,valid_attempt_count,selected_count,root_at3,risk_any,risk_all,compression,avg_total_tokens,avg_prompt_tokens,avg_completion_tokens
21,sec_ex21,12,12,direct_mutex,deepseek-v3,oracle_top3,5,5,3,1.0,1.0,1.0,0.5833333333333333,4585.333333333333,2533.0,2052.3333333333335
21,sec_ex21,12,12,direct_mutex,qwen2.5-72b,self_top3,5,5,3,0.3333333333333333,1.0,1.0,0.2222222222222222,5908.0,2845.0,3063.0
21,sec_ex21,12,12,direct_mutex,qwen2.5-72b,oracle_top3,5,5,3,0.3333333333333333,1.0,1.0,0.3333333333333333,5438.666666666667,2845.0,2593.6666666666665
21,sec_ex21,12,12,direct_mutex,gemini-2.5-pro,self_top3,5,5,3,1.0,1.0,1.0,0.8055555555555557,9463.0,2883.0,6580.0
21,sec_ex21,12,12,direct_mutex,gemini-2.5-pro,oracle_top3,5,5,3,1.0,1.0,1.0,0.8333333333333334,8981.666666666666,2883.0,6098.666666666667
22,sec_ex21,12,12,handoff_invariant,gpt-4o,self_top3,5,5,3,0.3333333333333333,1.0,0.6666666666666666,0.5833333333333333,4576.0,2554.0,2022.0
22,sec_ex21,12,12,handoff_invariant,gpt-4o,oracle_top3,5,5,3,1.0,1.0,1.0,0.611111111111111,4508.333333333333,2554.0,1954.3333333333333
22,sec_ex21,12,12,handoff_invariant,deepseek-v3,self_top3,5,5,3,1.0,1.0,1.0,0.5833333333333334,5063.666666666667,2562.0,2501.6666666666665
22,sec_ex21,12,12,handoff_invariant,deepseek-v3,oracle_top3,5,5,3,1.0,1.0,1.0,0.611111111111111,4996.333333333333,2562.0,2434.3333333333335
22,sec_ex21,12,12,handoff_invariant,qwen2.5-72b,self_top3,5,5,3,0.3333333333333333,1.0,1.0,0.3333333333333333,5523.0,2866.3333333333335,2656.6666666666665
22,sec_ex21,12,12,handoff_invariant,qwen2.5-72b,oracle_top3,5,5,3,0.6666666666666666,1.0,1.0,0.3333333333333333,5459.333333333333,2866.0,2593.3333333333335
22,sec_ex21,12,12,handoff_invariant,gemini-2.5-pro,self_top3,5,5,3,1.0,1.0,1.0,0.6944444444444445,10291.666666666666,2909.0,7382.666666666667
22,sec_ex21,12,12,handoff_invariant,gemini-2.5-pro,oracle_top3,5,5,3,1.0,1.0,1.0,0.8055555555555557,9947.666666666666,2909.0,7038.666666666667
23,sec_ex21,12,12,temporal_gate,gpt-4o,self_top3,5,5,3,0.3333333333333333,1.0,1.0,0.6388888888888888,4493.0,2555.0,1938.0
23,sec_ex21,12,12,temporal_gate,gpt-4o,oracle_top3,5,5,3,0.3333333333333333,1.0,1.0,0.6388888888888888,4493.0,2555.0,1938.0
23,sec_ex21,12,12,temporal_gate,deepseek-v3,self_top3,5,5,3,1.0,1.0,1.0,0.5555555555555555,4677.333333333333,2558.0,2119.3333333333335
23,sec_ex21,12,12,temporal_gate,deepseek-v3,oracle_top3,5,5,3,1.0,1.0,1.0,0.5555555555555555,4677.333333333333,2558.0,2119.3333333333335
23,sec_ex21,12,12,temporal_gate,qwen2.5-72b,self_top3,5,5,3,1.0,1.0,1.0,0.3055555555555555,5564.666666666667,2866.3333333333335,2698.3333333333335
23,sec_ex21,12,12,temporal_gate,qwen2.5-72b,oracle_top3,5,5,3,1.0,1.0,1.0,0.38888888888888884,5016.666666666667,2866.3333333333335,2150.3333333333335
23,sec_ex21,12,12,temporal_gate,gemini-2.5-pro,self_top3,5,5,3,1.0,1.0,1.0,0.8333333333333334,8875.0,2910.0,5965.0
23,sec_ex21,12,12,temporal_gate,gemini-2.5-pro,oracle_top3,5,5,3,1.0,1.0,1.0,0.8333333333333334,8875.0,2910.0,5965.0
24,sec_ex21,12,12,condition_trigger,gpt-4o,self_top3,5,4,3,0.6666666666666666,1.0,1.0,0.6388888888888888,4533.333333333333,2564.0,1969.3333333333333
24,sec_ex21,12,12,condition_trigger,gpt-4o,oracle_top3,5,4,3,1.0,1.0,1.0,0.6666666666666666,4530.0,2564.0,1966.0
24,sec_ex21,12,12,condition_trigger,deepseek-v3,self_top3,5,5,3,1.0,1.0,1.0,0.5833333333333333,4729.333333333333,2564.0,2165.3333333333335
24,sec_ex21,12,12,condition_trigger,deepseek-v3,oracle_top3,5,5,3,1.0,1.0,1.0,0.5833333333333333,4800.0,2564.0,2236.0
24,sec_ex21,12,12,condition_trigger,qwen2.5-72b,self_top3,5,5,3,0.0,1.0,0.3333333333333333,0.5,5508.333333333333,2876.0,2632.3333333333335
24,sec_ex21,12,12,condition_trigger,qwen2.5-72b,oracle_top3,5,5,3,0.0,1.0,1.0,0.11111111111111112,5919.333333333333,2876.0,3043.3333333333335
24,sec_ex21,12,12,condition_trigger,gemini-2.5-pro,self_top3,5,5,3,1.0,1.0,1.0,0.8055555555555557,9455.333333333334,2916.0,6539.333333333333
24,sec_ex21,12,12,condition_trigger,gemini-2.5-pro,oracle_top3,5,5,3,1.0,1.0,1.0,0.8055555555555557,9259.333333333334,2916.0,6343.333333333333
25,sec_ex21,18,18,direct_mutex,gpt-4o,self_top3,5,5,3,0.0,1.0,0.0,0.7037037037037037,8581.666666666666,6424.0,2157.6666666666665
25,sec_ex21,18,18,direct_mutex,gpt-4o,oracle_top3,5,5,3,0.0,1.0,0.0,0.7592592592592592,8637.333333333334,6424.0,2213.3333333333335
25,sec_ex21,18,18,direct_mutex,deepseek-v3,self_top3,5,5,3,1.0,1.0,1.0,0.8148148148148149,9202.333333333334,6537.0,2665.3333333333335
25,sec_ex21,18,18,direct_mutex,deepseek-v3,oracle_top3,5,5,3,1.0,1.0,1.0,0.8148148148148149,9202.333333333334,6537.0,2665.3333333333335
25,sec_ex21,18,18,direct_mutex,qwen2.5-72b,self_top3,5,5,3,0.0,1.0,0.0,0.7037037037037037,9764.0,7394.333333333333,2369.6666666666665
25,sec_ex21,18,18,direct_mutex,qwen2.5-72b,oracle_top3,5,5,3,0.0,1.0,0.0,0.8333333333333334,9263.0,7394.0,1869.0
25,sec_ex21,18,18,direct_mutex,gemini-2.5-pro,self_top3,5,5,3,1.0,1.0,1.0,0.7777777777777778,17051.333333333332,7285.0,9766.333333333334
25,sec_ex21,18,18,direct_mutex,gemini-2.5-pro,oracle_top3,5,5,3,1.0,1.0,1.0,0.8148148148148149,15776.0,7285.0,8491.0
26,sec_ex21,18,18,handoff_invariant,gpt-4o,self_top3,5,5,3,0.0,1.0,0.0,0.6851851851851851,8767.333333333334,6445.0,2322.3333333333335
26,sec_ex21,18,18,handoff_invariant,gpt-4o,oracle_top3,5,5,3,0.0,1.0,0.0,0.7592592592592592,8693.666666666666,6445.0,2248.6666666666665
26,sec_ex21,18,18,handoff_invariant,deepseek-v3,self_top3,5,5,3,1.0,1.0,1.0,0.7962962962962963,9094.0,6558.0,2536.0
26,sec_ex21,18,18,handoff_invariant,deepseek-v3,oracle_top3,5,5,3,1.0,1.0,1.0,0.8333333333333334,9056.666666666666,6558.0,2498.6666666666665
26,sec_ex21,18,18,handoff_invariant,qwen2.5-72b,self_top3,5,2,2,0.0,1.0,0.0,0.6388888888888888,10510.0,7415.0,3095.0
26,sec_ex21,18,18,handoff_invariant,qwen2.5-72b,oracle_top3,5,2,2,0.0,1.0,0.0,0.6388888888888888,10510.0,7415.0,3095.0
26,sec_ex21,18,18,handoff_invariant,gemini-2.5-pro,self_top3,5,5,3,1.0,1.0,1.0,0.8148148148148149,16766.666666666668,7311.0,9455.666666666666
26,sec_ex21,18,18,handoff_invariant,gemini-2.5-pro,oracle_top3,5,5,3,1.0,1.0,1.0,0.8148148148148149,16766.666666666668,7311.0,9455.666666666666
27,sec_ex21,18,18,temporal_gate,gpt-4o,self_top3,5,5,3,0.0,1.0,0.0,0.7222222222222223,8637.0,6446.0,2191.0
27,sec_ex21,18,18,temporal_gate,gpt-4o,oracle_top3,5,5,3,0.0,1.0,0.0,0.7407407407407408,8663.0,6446.0,2217.0
27,sec_ex21,18,18,temporal_gate,deepseek-v3,self_top3,5,5,3,0.3333333333333333,1.0,1.0,0.7777777777777778,9195.666666666666,6562.0,2633.6666666666665
27,sec_ex21,18,18,temporal_gate,deepseek-v3,oracle_top3,5,5,3,0.3333333333333333,1.0,1.0,0.7777777777777778,9195.666666666666,6562.0,2633.6666666666665
27,sec_ex21,18,18,temporal_gate,qwen2.5-72b,self_top3,5,4,3,0.0,1.0,0.0,0.5185185185185185,10358.0,7416.0,2942.0
27,sec_ex21,18,18,temporal_gate,qwen2.5-72b,oracle_top3,5,4,3,0.0,1.0,0.0,0.5555555555555556,10158.666666666666,7415.666666666667,2743.0
27,sec_ex21,18,18,temporal_gate,gemini-2.5-pro,self_top3,5,5,3,1.0,1.0,1.0,0.8148148148148149,16267.0,7312.0,8955.0
27,sec_ex21,18,18,temporal_gate,gemini-2.5-pro,oracle_top3,5,5,3,1.0,1.0,1.0,0.8333333333333334,16427.0,7312.0,9115.0
28,sec_ex21,18,18,condition_trigger,gpt-4o,self_top3,5,4,3,0.0,1.0,0.0,0.7962962962962963,9005.333333333334,6455.0,2550.3333333333335
28,sec_ex21,18,18,condition_trigger,gpt-4o,oracle_top3,5,4,3,0.0,1.0,0.0,0.7962962962962963,9005.333333333334,6455.0,2550.3333333333335
28,sec_ex21,18,18,condition_trigger,deepseek-v3,self_top3,5,5,3,0.0,1.0,1.0,0.7222222222222223,9163.0,6568.0,2595.0
28,sec_ex21,18,18,condition_trigger,deepseek-v3,oracle_top3,5,5,3,0.0,1.0,1.0,0.7592592592592592,9016.333333333334,6568.0,2448.3333333333335
28,sec_ex21,18,18,condition_trigger,qwen2.5-72b,self_top3,5,5,3,0.0,1.0,0.0,0.5370370370370371,10188.333333333334,7425.666666666667,2762.6666666666665
28,sec_ex21,18,18,condition_trigger,qwen2.5-72b,oracle_top3,5,5,3,0.0,1.0,0.0,0.6111111111111112,10070.0,7425.0,2645.0
28,sec_ex21,18,18,condition_trigger,gemini-2.5-pro,self_top3,5,5,3,1.0,1.0,1.0,0.8148148148148149,16399.666666666668,7318.0,9081.666666666666
28,sec_ex21,18,18,condition_trigger,gemini-2.5-pro,oracle_top3,5,5,3,1.0,1.0,1.0,0.8333333333333334,16430.0,7318.0,9112.0
29,bgb,9,9,direct_mutex,gpt-4o,self_top3,5,5,3,0.6666666666666666,0.6666666666666666,0.0,0.6296296296296297,7466.333333333333,5636.0,1830.3333333333333
29,bgb,9,9,direct_mutex,gpt-4o,oracle_top3,5,5,3,0.6666666666666666,1.0,0.0,0.5555555555555555,7432.333333333333,5636.0,1796.3333333333333
29,bgb,9,9,direct_mutex,deepseek-v3,self_top3,5,5,3,0.0,0.0,0.0,0.6296296296296297,8346.333333333334,6479.0,1867.3333333333333
29,bgb,9,9,direct_mutex,deepseek-v3,oracle_top3,5,5,3,0.0,0.0,0.0,0.6666666666666666,8372.333333333334,6479.0,1893.3333333333333
29,bgb,9,9,direct_mutex,qwen2.5-72b,self_top3,5,5,3,0.0,0.6666666666666666,0.0,0.40740740740740744,9379.0,7237.0,2142.0
29,bgb,9,9,direct_mutex,qwen2.5-72b,oracle_top3,5,5,3,0.0,1.0,0.0,0.3703703703703704,9313.0,7237.0,2076.0
29,bgb,9,9,direct_mutex,gemini-2.5-pro,self_top3,5,5,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6296296296296297,13612.666666666666,6242.0,7370.666666666667
29,bgb,9,9,direct_mutex,gemini-2.5-pro,oracle_top3,5,5,3,0.6666666666666666,1.0,0.3333333333333333,0.6296296296296297,14158.0,6242.0,7916.0
30,bgb,9,9,handoff_invariant,gpt-4o,self_top3,5,5,3,0.0,0.3333333333333333,0.0,0.6296296296296297,7511.333333333333,5665.0,1846.3333333333333
30,bgb,9,9,handoff_invariant,gpt-4o,oracle_top3,5,5,3,0.0,0.3333333333333333,0.0,0.6296296296296297,7463.666666666667,5665.0,1798.6666666666667
30,bgb,9,9,handoff_invariant,deepseek-v3,self_top3,5,5,3,0.0,0.6666666666666666,0.0,0.5555555555555556,8413.0,6508.0,1905.0
30,bgb,9,9,handoff_invariant,deepseek-v3,oracle_top3,5,5,3,0.0,1.0,0.0,0.6296296296296297,8296.0,6508.0,1788.0
30,bgb,9,9,handoff_invariant,qwen2.5-72b,self_top3,5,5,3,0.0,0.3333333333333333,0.0,0.5185185185185185,8976.0,7265.333333333333,1710.6666666666667
30,bgb,9,9,handoff_invariant,qwen2.5-72b,oracle_top3,5,5,3,0.0,1.0,0.3333333333333333,0.25925925925925924,9736.0,7265.666666666667,2470.3333333333335
30,bgb,9,9,handoff_invariant,gemini-2.5-pro,self_top3,5,5,3,0.0,1.0,0.0,0.7407407407407408,11886.333333333334,6271.0,5615.333333333333
30,bgb,9,9,handoff_invariant,gemini-2.5-pro,oracle_top3,5,5,3,0.3333333333333333,1.0,0.3333333333333333,0.7407407407407408,12653.333333333334,6271.0,6382.333333333333
31,bgb,9,9,temporal_gate,gpt-4o,self_top3,5,5,3,0.3333333333333333,0.3333333333333333,0.0,0.5555555555555556,7497.666666666667,5669.0,1828.6666666666667
31,bgb,9,9,temporal_gate,gpt-4o,oracle_top3,5,5,3,0.3333333333333333,0.3333333333333333,0.0,0.5925925925925927,7480.0,5669.0,1811.0
31,bgb,9,9,temporal_gate,deepseek-v3,self_top3,5,5,3,0.0,0.0,0.0,0.5925925925925927,8361.666666666666,6510.0,1851.6666666666667
31,bgb,9,9,temporal_gate,deepseek-v3,oracle_top3,5,5,3,0.0,0.0,0.0,0.6666666666666666,8331.333333333334,6510.0,1821.3333333333333
31,bgb,9,9,temporal_gate,qwen2.5-72b,self_top3,5,5,3,0.0,1.0,0.0,0.40740740740740744,9436.666666666666,7267.0,2169.6666666666665
31,bgb,9,9,temporal_gate,qwen2.5-72b,oracle_top3,5,5,3,0.0,1.0,0.0,0.40740740740740744,9504.0,7267.0,2237.0
31,bgb,9,9,temporal_gate,gemini-2.5-pro,self_top3,5,5,3,1.0,1.0,1.0,0.5925925925925927,13124.666666666666,6278.0,6846.666666666667
31,bgb,9,9,temporal_gate,gemini-2.5-pro,oracle_top3,5,5,3,1.0,1.0,1.0,0.6666666666666666,12828.0,6278.0,6550.0
32,bgb,9,9,condition_trigger,gpt-4o,self_top3,5,5,3,0.3333333333333333,0.3333333333333333,0.0,0.5925925925925927,7565.0,5668.0,1897.0
32,bgb,9,9,condition_trigger,gpt-4o,oracle_top3,5,5,3,0.3333333333333333,0.6666666666666666,0.0,0.5925925925925927,7552.0,5668.0,1884.0
32,bgb,9,9,condition_trigger,deepseek-v3,self_top3,5,5,3,0.0,0.3333333333333333,0.3333333333333333,0.5555555555555556,8660.666666666666,6517.0,2143.6666666666665
32,bgb,9,9,condition_trigger,deepseek-v3,oracle_top3,5,5,3,0.0,0.3333333333333333,0.3333333333333333,0.5555555555555556,8660.666666666666,6517.0,2143.6666666666665
32,bgb,9,9,condition_trigger,qwen2.5-72b,self_top3,5,5,3,0.0,0.0,0.0,0.4444444444444445,9263.333333333334,7266.0,1997.3333333333333
32,bgb,9,9,condition_trigger,qwen2.5-72b,oracle_top3,5,5,3,0.0,0.6666666666666666,0.0,0.3703703703703704,9155.666666666666,7266.0,1889.6666666666667
32,bgb,9,9,condition_trigger,gemini-2.5-pro,self_top3,5,5,3,1.0,1.0,0.3333333333333333,0.6666666666666666,14001.333333333334,6274.0,7727.333333333333
32,bgb,9,9,condition_trigger,gemini-2.5-pro,oracle_top3,5,5,3,1.0,1.0,0.6666666666666666,0.6296296296296297,13879.333333333334,6274.0,7605.333333333333
33,bgb,11,11,direct_mutex,gpt-4o,self_top3,5,5,3,0.6666666666666666,1.0,0.3333333333333333,0.5454545454545454,6270.0,4391.0,1879.0
33,bgb,11,11,direct_mutex,gpt-4o,oracle_top3,5,5,3,0.6666666666666666,1.0,0.3333333333333333,0.5454545454545454,6270.0,4391.0,1879.0
33,bgb,11,11,direct_mutex,deepseek-v3,self_top3,5,5,3,1.0,1.0,1.0,0.5151515151515151,7235.666666666667,5076.0,2159.6666666666665
33,bgb,11,11,direct_mutex,deepseek-v3,oracle_top3,5,5,3,1.0,1.0,1.0,0.5454545454545454,7128.0,5076.0,2052.0
33,bgb,11,11,direct_mutex,qwen2.5-72b,self_top3,5,5,3,0.0,1.0,0.0,0.48484848484848486,7627.666666666667,5559.0,2068.6666666666665
33,bgb,11,11,direct_mutex,qwen2.5-72b,oracle_top3,5,5,3,0.0,1.0,0.0,0.5454545454545454,7436.333333333333,5559.0,1877.3333333333333
33,bgb,11,11,direct_mutex,gemini-2.5-pro,self_top3,5,5,3,1.0,1.0,1.0,0.7272727272727272,11959.0,4856.0,7103.0
33,bgb,11,11,direct_mutex,gemini-2.5-pro,oracle_top3,5,5,3,1.0,1.0,1.0,0.7575757575757575,11560.333333333334,4856.0,6704.333333333333
34,bgb,11,11,handoff_invariant,gpt-4o,self_top3,5,5,3,0.0,1.0,1.0,0.5454545454545454,6594.0,4420.0,2174.0
34,bgb,11,11,handoff_invariant,gpt-4o,oracle_top3,5,5,3,0.3333333333333333,1.0,0.6666666666666666,0.5757575757575757,6495.333333333333,4420.0,2075.3333333333335
34,bgb,11,11,handoff_invariant,deepseek-v3,self_top3,5,5,3,1.0,1.0,1.0,0.5757575757575757,7143.666666666667,5105.0,2038.6666666666667
34,bgb,11,11,handoff_invariant,deepseek-v3,oracle_top3,5,5,3,1.0,1.0,1.0,0.6060606060606061,7042.666666666667,5105.0,1937.6666666666667
34,bgb,11,11,handoff_invariant,qwen2.5-72b,self_top3,5,5,3,0.0,1.0,0.0,0.48484848484848486,7605.0,5587.0,2018.0
34,bgb,11,11,handoff_invariant,qwen2.5-72b,oracle_top3,5,5,3,0.0,1.0,0.0,0.5454545454545454,7445.666666666667,5587.0,1858.6666666666667
34,bgb,11,11,handoff_invariant,gemini-2.5-pro,self_top3,5,5,3,1.0,1.0,1.0,0.6666666666666666,12159.333333333334,4885.0,7274.333333333333
34,bgb,11,11,handoff_invariant,gemini-2.5-pro,oracle_top3,5,5,3,1.0,1.0,1.0,0.6666666666666666,11685.666666666666,4885.0,6800.666666666667
35,bgb,11,11,temporal_gate,gpt-4o,self_top3,5,5,3,0.3333333333333333,1.0,0.6666666666666666,0.5151515151515151,6419.666666666667,4424.0,1995.6666666666667
35,bgb,11,11,temporal_gate,gpt-4o,oracle_top3,5,5,3,0.6666666666666666,1.0,0.6666666666666666,0.5454545454545454,6339.666666666667,4424.0,1915.6666666666667
35,bgb,11,11,temporal_gate,deepseek-v3,self_top3,5,5,3,0.3333333333333333,1.0,0.6666666666666666,0.4545454545454546,7193.333333333333,5107.0,2086.3333333333335
35,bgb,11,11,temporal_gate,deepseek-v3,oracle_top3,5,5,3,0.6666666666666666,1.0,1.0,0.48484848484848486,7173.0,5107.0,2066.0
35,bgb,11,11,temporal_gate,qwen2.5-72b,self_top3,5,5,3,0.0,1.0,0.3333333333333333,0.5151515151515151,7443.666666666667,5589.0,1854.6666666666667
35,bgb,11,11,temporal_gate,qwen2.5-72b,oracle_top3,5,5,3,0.0,1.0,0.6666666666666666,0.42424242424242425,7923.666666666667,5589.0,2334.6666666666665
35,bgb,11,11,temporal_gate,gemini-2.5-pro,self_top3,5,5,3,1.0,1.0,1.0,0.7272727272727272,12568.666666666666,4892.0,7676.666666666667
35,bgb,11,11,temporal_gate,gemini-2.5-pro,oracle_top3,5,5,3,1.0,1.0,1.0,0.7272727272727272,12568.666666666666,4892.0,7676.666666666667
36,bgb,11,11,condition_trigger,gpt-4o,self_top3,5,5,3,0.0,0.3333333333333333,0.0,0.6363636363636364,6400.0,4423.0,1977.0
36,bgb,11,11,condition_trigger,gpt-4o,oracle_top3,5,5,3,0.3333333333333333,0.6666666666666666,0.0,0.6363636363636364,6244.666666666667,4423.0,1821.6666666666667
36,bgb,11,11,condition_trigger,deepseek-v3,self_top3,5,5,3,1.0,1.0,1.0,0.5757575757575757,7111.333333333333,5106.0,2005.3333333333333
36,bgb,11,11,condition_trigger,deepseek-v3,oracle_top3,5,5,3,1.0,1.0,1.0,0.5757575757575757,7024.333333333333,5106.0,1918.3333333333333
36,bgb,11,11,condition_trigger,qwen2.5-72b,self_top3,5,4,3,0.0,1.0,0.3333333333333333,0.48484848484848486,7919.333333333333,5588.333333333333,2331.0
36,bgb,11,11,condition_trigger,qwen2.5-72b,oracle_top3,5,4,3,0.0,1.0,0.6666666666666666,0.42424242424242425,8085.666666666667,5588.0,2497.6666666666665
36,bgb,11,11,condition_trigger,gemini-2.5-pro,self_top3,5,5,3,1.0,1.0,1.0,0.7272727272727272,12096.333333333334,4888.0,7208.333333333333
36,bgb,11,11,condition_trigger,gemini-2.5-pro,oracle_top3,5,5,3,1.0,1.0,1.0,0.7272727272727272,12201.0,4888.0,7313.0
37,bgb,25,25,direct_mutex,gpt-4o,self_top3,5,2,2,0.5,1.0,0.5,0.8,18024.0,15798.0,2226.0
37,bgb,25,25,direct_mutex,gpt-4o,oracle_top3,5,2,2,0.5,1.0,0.5,0.8,18024.0,15798.0,2226.0
37,bgb,25,25,direct_mutex,deepseek-v3,self_top3,5,5,3,0.0,1.0,0.0,0.7466666666666667,22621.0,18977.0,3644.0
37,bgb,25,25,direct_mutex,deepseek-v3,oracle_top3,5,5,3,0.0,1.0,0.0,0.7466666666666667,22621.0,18977.0,3644.0
37,bgb,25,25,direct_mutex,qwen2.5-72b,self_top3,5,3,3,0.0,0.0,0.0,0.8000000000000002,23479.666666666668,20812.0,2667.6666666666665
37,bgb,25,25,direct_mutex,qwen2.5-72b,oracle_top3,5,3,3,0.0,0.0,0.0,0.8000000000000002,23479.666666666668,20812.0,2667.6666666666665
37,bgb,25,25,direct_mutex,gemini-2.5-pro,self_top3,5,5,3,1.0,1.0,1.0,0.8533333333333334,27126.666666666668,17343.0,9783.666666666666
37,bgb,25,25,direct_mutex,gemini-2.5-pro,oracle_top3,5,5,3,1.0,1.0,1.0,0.8933333333333334,26620.666666666668,17343.0,9277.666666666666
38,bgb,25,25,temporal_gate,gpt-4o,self_top3,5,1,1,0.0,1.0,0.0,0.84,18067.0,15831.0,2236.0
38,bgb,25,25,temporal_gate,gpt-4o,oracle_top3,5,1,1,0.0,1.0,0.0,0.84,18067.0,15831.0,2236.0
38,bgb,25,25,temporal_gate,deepseek-v3,self_top3,5,5,3,0.0,1.0,0.0,0.7200000000000001,22405.333333333332,19008.0,3397.3333333333335
38,bgb,25,25,temporal_gate,deepseek-v3,oracle_top3,5,5,3,0.3333333333333333,1.0,0.0,0.7600000000000001,22526.0,19008.0,3518.0
38,bgb,25,25,temporal_gate,qwen2.5-72b,self_top3,5,3,3,0.0,0.3333333333333333,0.0,0.7866666666666667,23476.666666666668,20842.0,2634.6666666666665
38,bgb,25,25,temporal_gate,qwen2.5-72b,oracle_top3,5,3,3,0.0,0.3333333333333333,0.0,0.7866666666666667,23476.666666666668,20842.0,2634.6666666666665
38,bgb,25,25,temporal_gate,gemini-2.5-pro,self_top3,5,5,3,1.0,1.0,1.0,0.8666666666666667,28106.666666666668,17379.0,10727.666666666666
38,bgb,25,25,temporal_gate,gemini-2.5-pro,oracle_top3,5,5,3,1.0,1.0,1.0,0.8666666666666667,27824.0,17379.0,10445.0
39,bgb,25,25,condition_trigger,gpt-4o,self_top3,5,1,1,0.0,1.0,0.0,0.8,18287.0,15830.0,2457.0
39,bgb,25,25,condition_trigger,gpt-4o,oracle_top3,5,1,1,0.0,1.0,0.0,0.8,18287.0,15830.0,2457.0
39,bgb,25,25,condition_trigger,deepseek-v3,self_top3,5,4,3,0.0,1.0,0.0,0.6533333333333333,22748.333333333332,19007.0,3741.3333333333335
39,bgb,25,25,condition_trigger,deepseek-v3,oracle_top3,5,4,3,0.0,1.0,0.0,0.6533333333333333,22748.333333333332,19007.0,3741.3333333333335
39,bgb,25,25,condition_trigger,qwen2.5-72b,self_top3,5,3,3,0.0,0.6666666666666666,0.0,0.8000000000000002,23711.666666666668,20841.0,2870.6666666666665
39,bgb,25,25,condition_trigger,qwen2.5-72b,oracle_top3,5,3,3,0.0,0.6666666666666666,0.0,0.8000000000000002,23711.666666666668,20841.0,2870.6666666666665
39,bgb,25,25,condition_trigger,gemini-2.5-pro,self_top3,5,5,3,1.0,1.0,1.0,0.8666666666666667,26774.0,17375.0,9399.0
39,bgb,25,25,condition_trigger,gemini-2.5-pro,oracle_top3,5,5,3,1.0,1.0,1.0,0.88,26629.333333333332,17375.0,9254.333333333334
