block_id,domain,actual_size,requested_size,template,model,selector,attempt_count,valid_attempt_count,selected_count,root_at3,risk_any,risk_all,compression,avg_total_tokens,avg_prompt_tokens,avg_completion_tokens
14,sec_ex21,10,10,handoff_invariant,gpt-4o,self_top3,10,9,3,0.3333333333333333,1.0,0.0,0.7333333333333334,3275.3333333333335,1564.0,1711.3333333333333
14,sec_ex21,10,10,handoff_invariant,gpt-4o,oracle_risk_top3,10,9,3,1.0,1.0,1.0,0.6333333333333333,3264.3333333333335,1564.0,1700.3333333333333
14,sec_ex21,10,10,handoff_invariant,gpt-4o,oracle_compression_top3,10,9,3,1.0,1.0,0.3333333333333333,0.7666666666666666,3251.6666666666665,1564.0,1687.6666666666667
14,sec_ex21,10,10,handoff_invariant,deepseek-v3,self_top3,10,10,3,1.0,1.0,1.0,0.6,3441.0,1579.0,1862.0
14,sec_ex21,10,10,handoff_invariant,deepseek-v3,oracle_risk_top3,10,10,3,1.0,1.0,1.0,0.6,3441.0,1579.0,1862.0
14,sec_ex21,10,10,handoff_invariant,deepseek-v3,oracle_compression_top3,10,10,3,1.0,1.0,1.0,0.6,3441.0,1579.0,1862.0
14,sec_ex21,10,10,handoff_invariant,qwen2.5-72b,self_top3,10,10,3,0.6666666666666666,1.0,0.6666666666666666,0.43333333333333335,3587.0,1707.3333333333333,1879.6666666666667
14,sec_ex21,10,10,handoff_invariant,qwen2.5-72b,oracle_risk_top3,10,10,3,0.6666666666666666,1.0,1.0,0.3,3780.6666666666665,1707.0,2073.6666666666665
14,sec_ex21,10,10,handoff_invariant,qwen2.5-72b,oracle_compression_top3,10,10,3,0.6666666666666666,1.0,0.6666666666666666,0.4666666666666666,3594.3333333333335,1707.0,1887.3333333333333
14,sec_ex21,10,10,handoff_invariant,gemini-2.5-pro,self_top3,10,10,3,1.0,1.0,1.0,0.6,9064.0,1732.0,7332.0
14,sec_ex21,10,10,handoff_invariant,gemini-2.5-pro,oracle_risk_top3,10,10,3,1.0,1.0,1.0,0.7000000000000001,10003.666666666666,1732.0,8271.666666666666
14,sec_ex21,10,10,handoff_invariant,gemini-2.5-pro,oracle_compression_top3,10,10,3,1.0,1.0,0.6666666666666666,0.7333333333333334,9963.0,1732.0,8231.0
15,sec_ex21,10,10,temporal_gate,gpt-4o,self_top3,10,10,3,0.3333333333333333,1.0,0.3333333333333333,0.6333333333333333,3321.3333333333335,1565.0,1756.3333333333333
15,sec_ex21,10,10,temporal_gate,gpt-4o,oracle_risk_top3,10,10,3,1.0,1.0,1.0,0.5666666666666667,3385.6666666666665,1565.0,1820.6666666666667
15,sec_ex21,10,10,temporal_gate,gpt-4o,oracle_compression_top3,10,10,3,1.0,1.0,0.3333333333333333,0.7333333333333334,3194.3333333333335,1565.0,1629.3333333333333
15,sec_ex21,10,10,temporal_gate,deepseek-v3,self_top3,10,10,3,1.0,1.0,0.6666666666666666,0.5333333333333333,3485.3333333333335,1583.0,1902.3333333333333
15,sec_ex21,10,10,temporal_gate,deepseek-v3,oracle_risk_top3,10,10,3,1.0,1.0,1.0,0.5,3436.3333333333335,1583.0,1853.3333333333333
15,sec_ex21,10,10,temporal_gate,deepseek-v3,oracle_compression_top3,10,10,3,1.0,1.0,0.3333333333333333,0.6666666666666666,3266.0,1583.0,1683.0
15,sec_ex21,10,10,temporal_gate,qwen2.5-72b,self_top3,10,9,3,0.3333333333333333,1.0,0.3333333333333333,0.5666666666666667,3461.3333333333335,1707.0,1754.3333333333333
15,sec_ex21,10,10,temporal_gate,qwen2.5-72b,oracle_risk_top3,10,9,3,0.6666666666666666,1.0,0.6666666666666666,0.5333333333333333,3659.0,1707.3333333333333,1951.6666666666667
15,sec_ex21,10,10,temporal_gate,qwen2.5-72b,oracle_compression_top3,10,9,3,0.3333333333333333,1.0,0.3333333333333333,0.6,3506.6666666666665,1707.3333333333333,1799.3333333333333
15,sec_ex21,10,10,temporal_gate,gemini-2.5-pro,self_top3,10,10,3,1.0,1.0,1.0,0.5666666666666667,9058.666666666666,1733.0,7325.666666666667
15,sec_ex21,10,10,temporal_gate,gemini-2.5-pro,oracle_risk_top3,10,10,3,1.0,1.0,1.0,0.6333333333333333,8904.333333333334,1733.0,7171.333333333333
15,sec_ex21,10,10,temporal_gate,gemini-2.5-pro,oracle_compression_top3,10,10,3,1.0,1.0,1.0,0.6333333333333333,8904.333333333334,1733.0,7171.333333333333
16,sec_ex21,10,10,condition_trigger,gpt-4o,self_top3,10,10,3,1.0,1.0,0.3333333333333333,0.6666666666666666,3238.6666666666665,1574.0,1664.6666666666667
16,sec_ex21,10,10,condition_trigger,gpt-4o,oracle_risk_top3,10,10,3,1.0,1.0,0.6666666666666666,0.6,3359.6666666666665,1574.0,1785.6666666666667
16,sec_ex21,10,10,condition_trigger,gpt-4o,oracle_compression_top3,10,10,3,1.0,1.0,0.0,0.8000000000000002,3224.0,1574.0,1650.0
16,sec_ex21,10,10,condition_trigger,deepseek-v3,self_top3,10,10,3,1.0,1.0,1.0,0.6,3404.6666666666665,1589.0,1815.6666666666667
16,sec_ex21,10,10,condition_trigger,deepseek-v3,oracle_risk_top3,10,10,3,1.0,1.0,1.0,0.6,3353.6666666666665,1589.0,1764.6666666666667
16,sec_ex21,10,10,condition_trigger,deepseek-v3,oracle_compression_top3,10,10,3,1.0,1.0,1.0,0.6,3353.6666666666665,1589.0,1764.6666666666667
16,sec_ex21,10,10,condition_trigger,qwen2.5-72b,self_top3,10,8,3,0.0,1.0,0.3333333333333333,0.43333333333333335,3832.3333333333335,1717.0,2115.3333333333335
16,sec_ex21,10,10,condition_trigger,qwen2.5-72b,oracle_risk_top3,10,8,3,0.0,1.0,1.0,0.10000000000000002,4138.0,1717.0,2421.0
16,sec_ex21,10,10,condition_trigger,qwen2.5-72b,oracle_compression_top3,10,8,3,0.0,1.0,0.0,0.5,3766.3333333333335,1717.0,2049.3333333333335
16,sec_ex21,10,10,condition_trigger,gemini-2.5-pro,self_top3,10,10,3,1.0,1.0,1.0,0.5,9030.0,1739.0,7291.0
16,sec_ex21,10,10,condition_trigger,gemini-2.5-pro,oracle_risk_top3,10,10,3,1.0,1.0,1.0,0.7000000000000001,8596.666666666666,1739.0,6857.666666666667
16,sec_ex21,10,10,condition_trigger,gemini-2.5-pro,oracle_compression_top3,10,10,3,1.0,1.0,1.0,0.7000000000000001,8596.666666666666,1739.0,6857.666666666667
17,sec_ex21,11,11,direct_mutex,gpt-4o,self_top3,10,10,3,1.0,1.0,1.0,0.6969696969696969,3803.6666666666665,1968.0,1835.6666666666667
17,sec_ex21,11,11,direct_mutex,gpt-4o,oracle_risk_top3,10,10,3,1.0,1.0,1.0,0.7272727272727272,3807.6666666666665,1968.0,1839.6666666666667
17,sec_ex21,11,11,direct_mutex,gpt-4o,oracle_compression_top3,10,10,3,1.0,1.0,0.6666666666666666,0.7575757575757575,3771.0,1968.0,1803.0
17,sec_ex21,11,11,direct_mutex,deepseek-v3,self_top3,10,10,3,1.0,1.0,1.0,0.7272727272727272,3864.3333333333335,2043.0,1821.3333333333333
17,sec_ex21,11,11,direct_mutex,deepseek-v3,oracle_risk_top3,10,10,3,1.0,1.0,1.0,0.7272727272727272,3802.6666666666665,2043.0,1759.6666666666667
17,sec_ex21,11,11,direct_mutex,deepseek-v3,oracle_compression_top3,10,10,3,1.0,1.0,1.0,0.7272727272727272,3802.6666666666665,2043.0,1759.6666666666667
17,sec_ex21,11,11,direct_mutex,qwen2.5-72b,self_top3,10,10,3,0.0,1.0,0.0,0.5454545454545454,4098.333333333333,2169.3333333333335,1929.0
17,sec_ex21,11,11,direct_mutex,qwen2.5-72b,oracle_risk_top3,10,10,3,0.0,1.0,0.3333333333333333,0.39393939393939387,4282.666666666667,2169.0,2113.6666666666665
17,sec_ex21,11,11,direct_mutex,qwen2.5-72b,oracle_compression_top3,10,10,3,0.0,1.0,0.0,0.5757575757575757,3920.3333333333335,2169.0,1751.3333333333333
17,sec_ex21,11,11,direct_mutex,gemini-2.5-pro,self_top3,10,10,3,1.0,1.0,0.6666666666666666,0.7575757575757575,8955.333333333334,2180.0,6775.333333333333
17,sec_ex21,11,11,direct_mutex,gemini-2.5-pro,oracle_risk_top3,10,10,3,1.0,1.0,1.0,0.7272727272727272,9514.0,2180.0,7334.0
17,sec_ex21,11,11,direct_mutex,gemini-2.5-pro,oracle_compression_top3,10,10,3,1.0,1.0,0.0,0.818181818181818,8253.333333333334,2180.0,6073.333333333333
18,sec_ex21,11,11,handoff_invariant,gpt-4o,self_top3,10,10,3,0.6666666666666666,1.0,0.6666666666666666,0.5757575757575757,3857.0,1989.0,1868.0
18,sec_ex21,11,11,handoff_invariant,gpt-4o,oracle_risk_top3,10,10,3,1.0,1.0,1.0,0.6363636363636364,3807.0,1989.0,1818.0
18,sec_ex21,11,11,handoff_invariant,gpt-4o,oracle_compression_top3,10,10,3,0.3333333333333333,1.0,0.3333333333333333,0.6969696969696969,3753.0,1989.0,1764.0
18,sec_ex21,11,11,handoff_invariant,deepseek-v3,self_top3,10,10,3,1.0,1.0,1.0,0.6666666666666666,3849.6666666666665,2064.0,1785.6666666666667
18,sec_ex21,11,11,handoff_invariant,deepseek-v3,oracle_risk_top3,10,10,3,1.0,1.0,1.0,0.6666666666666666,3915.0,2064.0,1851.0
18,sec_ex21,11,11,handoff_invariant,deepseek-v3,oracle_compression_top3,10,10,3,1.0,1.0,1.0,0.6666666666666666,3915.0,2064.0,1851.0
18,sec_ex21,11,11,handoff_invariant,qwen2.5-72b,self_top3,10,10,3,0.0,1.0,0.0,0.6060606060606061,3857.6666666666665,2190.3333333333335,1667.3333333333333
18,sec_ex21,11,11,handoff_invariant,qwen2.5-72b,oracle_risk_top3,10,10,3,0.0,1.0,0.0,0.6666666666666666,3858.3333333333335,2190.0,1668.3333333333333
18,sec_ex21,11,11,handoff_invariant,qwen2.5-72b,oracle_compression_top3,10,10,3,0.0,1.0,0.0,0.6666666666666666,3858.3333333333335,2190.0,1668.3333333333333
18,sec_ex21,11,11,handoff_invariant,gemini-2.5-pro,self_top3,10,10,3,1.0,1.0,1.0,0.6969696969696969,10212.666666666666,2206.0,8006.666666666667
18,sec_ex21,11,11,handoff_invariant,gemini-2.5-pro,oracle_risk_top3,10,10,3,1.0,1.0,1.0,0.7272727272727272,9474.0,2206.0,7268.0
18,sec_ex21,11,11,handoff_invariant,gemini-2.5-pro,oracle_compression_top3,10,10,3,1.0,1.0,0.6666666666666666,0.7575757575757575,8968.0,2206.0,6762.0
19,sec_ex21,11,11,temporal_gate,gpt-4o,self_top3,10,10,3,0.0,0.0,0.0,0.48484848484848486,4033.6666666666665,1990.0,2043.6666666666667
19,sec_ex21,11,11,temporal_gate,gpt-4o,oracle_risk_top3,10,10,3,0.0,1.0,0.0,0.6060606060606061,3880.3333333333335,1990.0,1890.3333333333333
19,sec_ex21,11,11,temporal_gate,gpt-4o,oracle_compression_top3,10,10,3,0.0,0.6666666666666666,0.0,0.6363636363636364,3918.3333333333335,1990.0,1928.3333333333333
19,sec_ex21,11,11,temporal_gate,deepseek-v3,self_top3,10,10,3,1.0,1.0,1.0,0.6060606060606061,3998.0,2068.0,1930.0
19,sec_ex21,11,11,temporal_gate,deepseek-v3,oracle_risk_top3,10,10,3,1.0,1.0,1.0,0.7272727272727272,3867.0,2068.0,1799.0
19,sec_ex21,11,11,temporal_gate,deepseek-v3,oracle_compression_top3,10,10,3,1.0,1.0,1.0,0.7272727272727272,3867.0,2068.0,1799.0
19,sec_ex21,11,11,temporal_gate,qwen2.5-72b,self_top3,10,10,3,0.0,1.0,0.0,0.5454545454545454,4018.0,2190.3333333333335,1827.6666666666667
19,sec_ex21,11,11,temporal_gate,qwen2.5-72b,oracle_risk_top3,10,10,3,0.0,1.0,0.6666666666666666,0.24242424242424243,4428.0,2190.3333333333335,2237.6666666666665
19,sec_ex21,11,11,temporal_gate,qwen2.5-72b,oracle_compression_top3,10,10,3,0.0,1.0,0.0,0.6363636363636364,3917.3333333333335,2190.6666666666665,1726.6666666666667
19,sec_ex21,11,11,temporal_gate,gemini-2.5-pro,self_top3,10,10,3,1.0,1.0,0.6666666666666666,0.6666666666666666,9944.0,2207.0,7737.0
19,sec_ex21,11,11,temporal_gate,gemini-2.5-pro,oracle_risk_top3,10,10,3,1.0,1.0,1.0,0.7272727272727272,9515.333333333334,2207.0,7308.333333333333
19,sec_ex21,11,11,temporal_gate,gemini-2.5-pro,oracle_compression_top3,10,10,3,1.0,1.0,0.0,0.818181818181818,8559.0,2207.0,6352.0
20,sec_ex21,11,11,condition_trigger,gpt-4o,self_top3,10,10,3,1.0,1.0,1.0,0.6666666666666666,3843.0,1999.0,1844.0
20,sec_ex21,11,11,condition_trigger,gpt-4o,oracle_risk_top3,10,10,3,1.0,1.0,1.0,0.6666666666666666,3843.0,1999.0,1844.0
20,sec_ex21,11,11,condition_trigger,gpt-4o,oracle_compression_top3,10,10,3,1.0,1.0,0.3333333333333333,0.7878787878787877,3739.3333333333335,1999.0,1740.3333333333333
20,sec_ex21,11,11,condition_trigger,deepseek-v3,self_top3,10,10,3,1.0,1.0,1.0,0.6666666666666666,3950.0,2074.0,1876.0
20,sec_ex21,11,11,condition_trigger,deepseek-v3,oracle_risk_top3,10,10,3,1.0,1.0,1.0,0.7272727272727272,3954.0,2074.0,1880.0
20,sec_ex21,11,11,condition_trigger,deepseek-v3,oracle_compression_top3,10,10,3,1.0,1.0,1.0,0.7272727272727272,3954.0,2074.0,1880.0
20,sec_ex21,11,11,condition_trigger,qwen2.5-72b,self_top3,10,10,3,0.0,1.0,0.0,0.5757575757575757,3817.3333333333335,2200.3333333333335,1617.0
20,sec_ex21,11,11,condition_trigger,qwen2.5-72b,oracle_risk_top3,10,10,3,0.0,1.0,0.3333333333333333,0.42424242424242425,4129.666666666667,2200.0,1929.6666666666667
20,sec_ex21,11,11,condition_trigger,qwen2.5-72b,oracle_compression_top3,10,10,3,0.0,1.0,0.0,0.6363636363636364,3684.3333333333335,2200.3333333333335,1484.0
20,sec_ex21,11,11,condition_trigger,gemini-2.5-pro,self_top3,10,10,3,1.0,1.0,0.3333333333333333,0.7878787878787877,8351.333333333334,2213.0,6138.333333333333
20,sec_ex21,11,11,condition_trigger,gemini-2.5-pro,oracle_risk_top3,10,10,3,1.0,1.0,0.6666666666666666,0.6969696969696969,9506.0,2213.0,7293.0
20,sec_ex21,11,11,condition_trigger,gemini-2.5-pro,oracle_compression_top3,10,10,3,1.0,1.0,0.0,0.818181818181818,8538.333333333334,2213.0,6325.333333333333
21,sec_ex21,12,12,direct_mutex,gpt-4o,self_top3,10,10,3,0.3333333333333333,1.0,1.0,0.5555555555555555,4442.0,2533.0,1909.0
21,sec_ex21,12,12,direct_mutex,gpt-4o,oracle_risk_top3,10,10,3,1.0,1.0,1.0,0.638888888888889,4438.0,2533.0,1905.0
21,sec_ex21,12,12,direct_mutex,gpt-4o,oracle_compression_top3,10,10,3,0.6666666666666666,1.0,1.0,0.6666666666666666,4421.333333333333,2533.0,1888.3333333333333
21,sec_ex21,12,12,direct_mutex,deepseek-v3,self_top3,10,10,3,1.0,1.0,1.0,0.6388888888888888,4806.666666666667,2541.0,2265.6666666666665
21,sec_ex21,12,12,direct_mutex,deepseek-v3,oracle_risk_top3,10,10,3,1.0,1.0,1.0,0.6666666666666666,4688.0,2541.0,2147.0
21,sec_ex21,12,12,direct_mutex,deepseek-v3,oracle_compression_top3,10,10,3,1.0,1.0,1.0,0.6666666666666666,4688.0,2541.0,2147.0
21,sec_ex21,12,12,direct_mutex,qwen2.5-72b,self_top3,10,10,3,0.0,1.0,1.0,0.4444444444444444,5259.666666666667,2845.3333333333335,2414.3333333333335
21,sec_ex21,12,12,direct_mutex,qwen2.5-72b,oracle_risk_top3,10,10,3,0.0,1.0,1.0,0.5277777777777777,4845.333333333333,2845.3333333333335,2000.0
21,sec_ex21,12,12,direct_mutex,qwen2.5-72b,oracle_compression_top3,10,10,3,0.0,1.0,1.0,0.5277777777777777,4845.333333333333,2845.3333333333335,2000.0
21,sec_ex21,12,12,direct_mutex,gemini-2.5-pro,self_top3,10,10,3,1.0,1.0,1.0,0.7222222222222222,9964.333333333334,2883.0,7081.333333333333
21,sec_ex21,12,12,direct_mutex,gemini-2.5-pro,oracle_risk_top3,10,10,3,1.0,1.0,1.0,0.8333333333333334,8421.0,2883.0,5538.0
21,sec_ex21,12,12,direct_mutex,gemini-2.5-pro,oracle_compression_top3,10,10,3,1.0,1.0,1.0,0.8333333333333334,8421.0,2883.0,5538.0
22,sec_ex21,12,12,handoff_invariant,gpt-4o,self_top3,10,10,3,0.0,1.0,0.0,0.611111111111111,4414.333333333333,2554.0,1860.3333333333333
22,sec_ex21,12,12,handoff_invariant,gpt-4o,oracle_risk_top3,10,10,3,0.3333333333333333,1.0,1.0,0.5555555555555555,4476.0,2554.0,1922.0
22,sec_ex21,12,12,handoff_invariant,gpt-4o,oracle_compression_top3,10,10,3,0.0,1.0,0.0,0.7222222222222223,4486.666666666667,2554.0,1932.6666666666667
22,sec_ex21,12,12,handoff_invariant,deepseek-v3,self_top3,10,10,3,1.0,1.0,1.0,0.5555555555555555,4747.333333333333,2554.0,2193.3333333333335
22,sec_ex21,12,12,handoff_invariant,deepseek-v3,oracle_risk_top3,10,10,3,1.0,1.0,1.0,0.5833333333333333,4793.666666666667,2554.0,2239.6666666666665
22,sec_ex21,12,12,handoff_invariant,deepseek-v3,oracle_compression_top3,10,10,3,1.0,1.0,1.0,0.5833333333333333,4793.666666666667,2554.0,2239.6666666666665
22,sec_ex21,12,12,handoff_invariant,qwen2.5-72b,self_top3,10,9,3,0.6666666666666666,1.0,1.0,0.5,4771.666666666667,2866.3333333333335,1905.3333333333333
22,sec_ex21,12,12,handoff_invariant,qwen2.5-72b,oracle_risk_top3,10,9,3,1.0,1.0,1.0,0.47222222222222215,5044.666666666667,2866.6666666666665,2178.0
22,sec_ex21,12,12,handoff_invariant,qwen2.5-72b,oracle_compression_top3,10,9,3,0.6666666666666666,1.0,1.0,0.5,4771.666666666667,2866.3333333333335,1905.3333333333333
22,sec_ex21,12,12,handoff_invariant,gemini-2.5-pro,self_top3,10,10,3,1.0,1.0,1.0,0.8055555555555557,8834.0,2909.0,5925.0
22,sec_ex21,12,12,handoff_invariant,gemini-2.5-pro,oracle_risk_top3,10,10,3,1.0,1.0,1.0,0.8333333333333334,9169.333333333334,2909.0,6260.333333333333
22,sec_ex21,12,12,handoff_invariant,gemini-2.5-pro,oracle_compression_top3,10,10,3,1.0,1.0,1.0,0.8333333333333334,9169.333333333334,2909.0,6260.333333333333
23,sec_ex21,12,12,temporal_gate,gpt-4o,self_top3,10,9,3,0.0,1.0,0.0,0.5833333333333333,4590.666666666667,2555.0,2035.6666666666667
23,sec_ex21,12,12,temporal_gate,gpt-4o,oracle_risk_top3,10,9,3,0.0,1.0,0.3333333333333333,0.6666666666666666,4511.666666666667,2555.0,1956.6666666666667
23,sec_ex21,12,12,temporal_gate,gpt-4o,oracle_compression_top3,10,9,3,0.0,1.0,0.3333333333333333,0.6666666666666666,4511.666666666667,2555.0,1956.6666666666667
23,sec_ex21,12,12,temporal_gate,deepseek-v3,self_top3,10,10,3,1.0,1.0,1.0,0.611111111111111,4648.0,2558.0,2090.0
23,sec_ex21,12,12,temporal_gate,deepseek-v3,oracle_risk_top3,10,10,3,1.0,1.0,1.0,0.638888888888889,4665.0,2558.0,2107.0
23,sec_ex21,12,12,temporal_gate,deepseek-v3,oracle_compression_top3,10,10,3,1.0,1.0,1.0,0.638888888888889,4665.0,2558.0,2107.0
23,sec_ex21,12,12,temporal_gate,qwen2.5-72b,self_top3,10,10,3,1.0,1.0,1.0,0.47222222222222215,5014.0,2866.3333333333335,2147.6666666666665
23,sec_ex21,12,12,temporal_gate,qwen2.5-72b,oracle_risk_top3,10,10,3,1.0,1.0,1.0,0.5,4854.333333333333,2866.3333333333335,1988.0
23,sec_ex21,12,12,temporal_gate,qwen2.5-72b,oracle_compression_top3,10,10,3,1.0,1.0,1.0,0.5,4854.333333333333,2866.3333333333335,1988.0
23,sec_ex21,12,12,temporal_gate,gemini-2.5-pro,self_top3,10,10,3,1.0,1.0,1.0,0.8055555555555557,10423.666666666666,2910.0,7513.666666666667
23,sec_ex21,12,12,temporal_gate,gemini-2.5-pro,oracle_risk_top3,10,10,3,1.0,1.0,1.0,0.8333333333333334,8848.666666666666,2910.0,5938.666666666667
23,sec_ex21,12,12,temporal_gate,gemini-2.5-pro,oracle_compression_top3,10,10,3,1.0,1.0,1.0,0.8333333333333334,8848.666666666666,2910.0,5938.666666666667
24,sec_ex21,12,12,condition_trigger,gpt-4o,self_top3,10,10,3,0.0,1.0,0.3333333333333333,0.5555555555555555,4647.0,2564.0,2083.0
24,sec_ex21,12,12,condition_trigger,gpt-4o,oracle_risk_top3,10,10,3,0.6666666666666666,1.0,1.0,0.638888888888889,4468.0,2564.0,1904.0
24,sec_ex21,12,12,condition_trigger,gpt-4o,oracle_compression_top3,10,10,3,0.3333333333333333,1.0,1.0,0.6666666666666666,4491.666666666667,2564.0,1927.6666666666667
24,sec_ex21,12,12,condition_trigger,deepseek-v3,self_top3,10,10,3,1.0,1.0,1.0,0.5833333333333333,5085.666666666667,2572.0,2513.6666666666665
24,sec_ex21,12,12,condition_trigger,deepseek-v3,oracle_risk_top3,10,10,3,1.0,1.0,1.0,0.611111111111111,4646.333333333333,2564.0,2082.3333333333335
24,sec_ex21,12,12,condition_trigger,deepseek-v3,oracle_compression_top3,10,10,3,1.0,1.0,1.0,0.611111111111111,4646.333333333333,2564.0,2082.3333333333335
24,sec_ex21,12,12,condition_trigger,qwen2.5-72b,self_top3,10,8,3,0.0,1.0,0.6666666666666666,0.47222222222222215,5419.0,2876.0,2543.0
24,sec_ex21,12,12,condition_trigger,qwen2.5-72b,oracle_risk_top3,10,8,3,0.3333333333333333,1.0,1.0,0.36111111111111116,5537.666666666667,2876.0,2661.6666666666665
24,sec_ex21,12,12,condition_trigger,qwen2.5-72b,oracle_compression_top3,10,8,3,0.0,1.0,0.6666666666666666,0.47222222222222215,5364.666666666667,2876.0,2488.6666666666665
24,sec_ex21,12,12,condition_trigger,gemini-2.5-pro,self_top3,10,10,3,1.0,1.0,1.0,0.7777777777777778,9171.666666666666,2916.0,6255.666666666667
24,sec_ex21,12,12,condition_trigger,gemini-2.5-pro,oracle_risk_top3,10,10,3,1.0,1.0,1.0,0.8333333333333334,9003.666666666666,2916.0,6087.666666666667
24,sec_ex21,12,12,condition_trigger,gemini-2.5-pro,oracle_compression_top3,10,10,3,1.0,1.0,1.0,0.8333333333333334,9003.666666666666,2916.0,6087.666666666667
25,sec_ex21,18,18,direct_mutex,gpt-4o,self_top3,10,9,3,0.0,1.0,0.6666666666666666,0.7777777777777778,8585.666666666666,6424.0,2161.6666666666665
25,sec_ex21,18,18,direct_mutex,gpt-4o,oracle_risk_top3,10,9,3,0.3333333333333333,1.0,1.0,0.7777777777777778,8417.666666666666,6424.0,1993.6666666666667
25,sec_ex21,18,18,direct_mutex,gpt-4o,oracle_compression_top3,10,9,3,0.3333333333333333,1.0,0.6666666666666666,0.8148148148148149,8414.666666666666,6424.0,1990.6666666666667
25,sec_ex21,18,18,direct_mutex,deepseek-v3,self_top3,10,10,3,1.0,1.0,1.0,0.8148148148148149,9178.666666666666,6537.0,2641.6666666666665
25,sec_ex21,18,18,direct_mutex,deepseek-v3,oracle_risk_top3,10,10,3,1.0,1.0,1.0,0.8333333333333334,9035.666666666666,6537.0,2498.6666666666665
25,sec_ex21,18,18,direct_mutex,deepseek-v3,oracle_compression_top3,10,10,3,1.0,1.0,1.0,0.8333333333333334,9035.666666666666,6537.0,2498.6666666666665
25,sec_ex21,18,18,direct_mutex,qwen2.5-72b,self_top3,10,3,3,0.0,1.0,0.0,0.7962962962962963,9295.0,7394.333333333333,1900.6666666666667
25,sec_ex21,18,18,direct_mutex,qwen2.5-72b,oracle_risk_top3,10,3,3,0.0,1.0,0.0,0.7962962962962963,9295.0,7394.333333333333,1900.6666666666667
25,sec_ex21,18,18,direct_mutex,qwen2.5-72b,oracle_compression_top3,10,3,3,0.0,1.0,0.0,0.7962962962962963,9295.0,7394.333333333333,1900.6666666666667
25,sec_ex21,18,18,direct_mutex,gemini-2.5-pro,self_top3,10,10,3,1.0,1.0,1.0,0.7407407407407408,16882.333333333332,7285.0,9597.333333333334
25,sec_ex21,18,18,direct_mutex,gemini-2.5-pro,oracle_risk_top3,10,10,3,1.0,1.0,1.0,0.7962962962962963,16305.666666666666,7285.0,9020.666666666666
25,sec_ex21,18,18,direct_mutex,gemini-2.5-pro,oracle_compression_top3,10,10,3,1.0,1.0,1.0,0.7962962962962963,16305.666666666666,7285.0,9020.666666666666
26,sec_ex21,18,18,handoff_invariant,gpt-4o,self_top3,10,10,3,0.0,1.0,0.3333333333333333,0.7222222222222222,8671.333333333334,6445.0,2226.3333333333335
26,sec_ex21,18,18,handoff_invariant,gpt-4o,oracle_risk_top3,10,10,3,0.0,1.0,0.6666666666666666,0.7592592592592592,8490.0,6445.0,2045.0
26,sec_ex21,18,18,handoff_invariant,gpt-4o,oracle_compression_top3,10,10,3,0.0,1.0,0.6666666666666666,0.7592592592592592,8490.0,6445.0,2045.0
26,sec_ex21,18,18,handoff_invariant,deepseek-v3,self_top3,10,10,3,0.6666666666666666,1.0,1.0,0.7962962962962963,9102.0,6558.0,2544.0
26,sec_ex21,18,18,handoff_invariant,deepseek-v3,oracle_risk_top3,10,10,3,1.0,1.0,1.0,0.7962962962962963,9074.666666666666,6558.0,2516.6666666666665
26,sec_ex21,18,18,handoff_invariant,deepseek-v3,oracle_compression_top3,10,10,3,1.0,1.0,1.0,0.7962962962962963,9074.666666666666,6558.0,2516.6666666666665
26,sec_ex21,18,18,handoff_invariant,qwen2.5-72b,self_top3,10,3,3,0.0,1.0,0.0,0.6666666666666666,9983.333333333334,7415.666666666667,2567.6666666666665
26,sec_ex21,18,18,handoff_invariant,qwen2.5-72b,oracle_risk_top3,10,3,3,0.0,1.0,0.0,0.6666666666666666,9983.333333333334,7415.666666666667,2567.6666666666665
26,sec_ex21,18,18,handoff_invariant,qwen2.5-72b,oracle_compression_top3,10,3,3,0.0,1.0,0.0,0.6666666666666666,9983.333333333334,7415.666666666667,2567.6666666666665
26,sec_ex21,18,18,handoff_invariant,gemini-2.5-pro,self_top3,10,10,3,1.0,1.0,1.0,0.7962962962962963,16990.666666666668,7311.0,9679.666666666666
26,sec_ex21,18,18,handoff_invariant,gemini-2.5-pro,oracle_risk_top3,10,10,3,1.0,1.0,1.0,0.8148148148148149,17082.333333333332,7311.0,9771.333333333334
26,sec_ex21,18,18,handoff_invariant,gemini-2.5-pro,oracle_compression_top3,10,10,3,1.0,1.0,1.0,0.8148148148148149,17082.333333333332,7311.0,9771.333333333334
27,sec_ex21,18,18,temporal_gate,gpt-4o,self_top3,10,9,3,0.0,1.0,0.0,0.6481481481481483,8808.0,6446.0,2362.0
27,sec_ex21,18,18,temporal_gate,gpt-4o,oracle_risk_top3,10,9,3,0.0,1.0,0.0,0.7777777777777778,8715.333333333334,6446.0,2269.3333333333335
27,sec_ex21,18,18,temporal_gate,gpt-4o,oracle_compression_top3,10,9,3,0.0,1.0,0.0,0.7777777777777778,8715.333333333334,6446.0,2269.3333333333335
27,sec_ex21,18,18,temporal_gate,deepseek-v3,self_top3,10,10,3,0.6666666666666666,1.0,0.6666666666666666,0.7037037037037037,9244.666666666666,6562.0,2682.6666666666665
27,sec_ex21,18,18,temporal_gate,deepseek-v3,oracle_risk_top3,10,10,3,1.0,1.0,1.0,0.7777777777777778,9019.333333333334,6562.0,2457.3333333333335
